sid,cid,sidsrcname,sidextid,subssynonym,sidmdate,depdate,depcatg,annotation
46504969,6102758,DrugBank,DB04656,"DB04656|1,3,4-TRIHYDROXY-5-(3-PHENOXYPROPYL)-CYCLOHEXANE-1-CARBOXYLIC A CID",20200307,20080117,Curation Efforts|Research and Development,NULL
46504970,135403816,DrugBank,DB03153,"3H-PYRAZOLO[4,3-D]PYRIMIDIN-7-OL|DB03153",20200307,20080117,Curation Efforts|Research and Development,NULL
46504971,6858240,DrugBank,DB01790,"DB01790|SP-ADENOSINE-3',5'-CYCLIC-MONOPHOSPHOROTHIOATE",20200307,20080117,Curation Efforts|Research and Development,NULL
46504972,447280,DrugBank,DB04092,Apstatin|DB04092,20210728,20080117,Curation Efforts|Research and Development,NULL
46504973,135398631,DrugBank,DB01972,guanosine-5'-monophosphate|DB01972,20200307,20080117,Curation Efforts|Research and Development,NULL
46504974,439554,DrugBank,DB04473,ALPHA-L-FUCOSE|alpha-L-Fucp|alpha-L-Fuc|DB04473,20200307,20080117,Curation Efforts|Research and Development,NULL
46504975,6009,DrugBank,DB01424,"aminophenazone|AMINOPYRINE|Dipyrine|Aminofenazone|4-Dimethylaminoantipyrine|Dimethylaminoazophene|Dimethylaminophenazone|Dimethylaminoantipyrine|4-Dimethylaminophenazone|4-(Dimethylamino)antipyrine|(Dimethylamino)phenazone|Dimethylaminophenyldimethylpyrazolone|4-Dimethylamino-2,3-dimethyl-1-phenyl-3-pyrazolin-5-one|4-Dimethylamino-1-phenyl-2,3-dimethylpyrazolone|4-(Dimethylamino)-1,5-dimethyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one|4-Dimethylamino-2,3-dimethyl-1-phenyl-5-pyrazolone|1,5-Dimethyl-4-dimethylamin",20210728,20080117,Curation Efforts|Research and Development,NULL
46504976,6914273,DrugBank,DB01219,dantrolene|1-((5-(p-Nitrophenyl)furfurylidene)amino)hydantoin|DB01219,20200307,20080117,Curation Efforts|Research and Development,NULL
46504977,58,DrugBank,DB04553,2-oxobutanoic acid|DB04553,20200307,20080117,Curation Efforts|Research and Development,NULL
46504978,79718,DrugBank,DB03394,"Heptaethylene glycol|3,6,9,12,15,18-Hexaoxaeicosane-1,20-diol|HEPTAETHYLENE GLYCOL, PEG330|DB03394",20200307,20080117,Curation Efforts|Research and Development,NULL
46504979,657081,DrugBank,DB01827,"2,3,5,6-TETRAFLUORO-4-METHOXY-BENZAMIDE|DB01827",20210728,20080117,Curation Efforts|Research and Development,NULL
46504980,6917698,DrugBank,DB00604,cisapride|DB00604,20200307,20080117,Curation Efforts|Research and Development,NULL
46504981,337359,DrugBank,DB02712,Sorbinil|DB02712,20200307,20080117,Curation Efforts|Research and Development,NULL
46504982,,DrugBank,DB00051,Adalimumab|adalimumab-afzb|adalimumab-bwwd|adalimumab-adaz|Adalimumab-adbm|Adalimumab-atto|Adalimumab (genetical recombination)|DB00051,20200307,20080117,Curation Efforts|Research and Development,NULL
46504984,447732,DrugBank,DB01977,6-(N-PHENYLCARBAMYL)-2-NAPHTHALENECARBOXAMIDINE|DB01977,20210728,20080117,Curation Efforts|Research and Development,NULL
46504985,11820,DrugBank,DB04580,1-Methyl-2-quinolone|DB04580,20200307,20080117,Curation Efforts|Research and Development,NULL
46504986,445382,DrugBank,DB02320,N-beta-D-Glucopyranosylacetamide|1-N-ACETYL-BETA-D-GLUCOSAMINE|DB02320,20200307,20080117,Curation Efforts|Research and Development,NULL
46504987,2187,DrugBank,DB01217,"anastrozole|Anastrozol|DB01217|alpha,alpha,alpha',alpha'-Tetramethyl-5-(1H-1,2,4-triazol-1-ylmethyl)-m-benzenediacetonitrile",20210728,20080117,Curation Efforts|Research and Development,NULL
46504988,161358,DrugBank,DB04129,"Willardiine|beta-(2,4-Dihydroxypyrimidin-1-yl)alanine|DB04129",20200307,20080117,Curation Efforts|Research and Development,NULL
46504989,49866701,DrugBank,DB02298,DB02298|5-HYDROXYAMINO-3-METHYL-PYRROLIDINE-2-CARBOXYLIC ACID,20200307,20080117,Curation Efforts|Research and Development,NULL
46504990,165363,DrugBank,DB01829,"Desulfo-coa|desulfo-coenzyme a|Coenzyme A, desulfo|DB01829",20200307,20080117,Curation Efforts|Research and Development,NULL
46504991,4943,DrugBank,DB00818,"propofol|2,6-DIISOPROPYLPHENOL|2,6-Bis(1-methylethyl)phenol|DB00818",20210728,20080117,Curation Efforts|Research and Development,NULL
46504992,1779,DrugBank,DB01931,"5,7-Dichlorokynurenic acid|5,7-Dcka|5,7-Dichloroquinurenic acid|5,7-Dichorokynurenic acid|DB01931",20200307,20080117,Curation Efforts|Research and Development,NULL
46504993,129856752,DrugBank,DB04164,"DB04164|1,4-DEOXY-4-((5-HYDROXYMETHYL-2,3,4-TRIHYDROXYCYCLOHEX-5-ENYL)AMINO)FRUCTOSE",20200307,20080117,Curation Efforts|Research and Development,NULL
46504994,446636,DrugBank,DB01721,"ANALOGUE OF INDINAVIR DRUG|DB01721|N-[2-HYDROXY-1-INDANYL]-5-[(2-TERTIARYBUTYLAMINOCARBONYL)-4(BENZO[1,3]DIOXOL-5-YLMETHYL)-PIPERAZINO]-4-HYDROXY-2-(1-PHENYLETHYL)-PENTANAMIDE",20210728,20080117,Curation Efforts|Research and Development,NULL
46504995,448662,DrugBank,DB03311,"DB03311|3-(3,5-DIBROMO-4-HYDROXY-BENZOYL)-2-ETHYL-BENZOFURAN-6-SULFONIC ACID [4-(THIAZOL-2-YLSULFAMOYL)-PHENYL]-AMIDE",20200307,20080117,Curation Efforts|Research and Development,NULL
46504996,5289159,DrugBank,DB04763,"DB04763|1-N-(4-SULFAMOYLPHENYL-ETHYL)-2,4,6-TRIMETHYLPYRIDINIUM",20200307,20080117,Curation Efforts|Research and Development,NULL
46504997,5326884,DrugBank,DB04642,"DB04642|7-{2,6-DICHLORO-4-[3-(2-CHLORO-BENZOYL)-UREIDO]-PHENOXY}-HEPTANOIC ACID",20200307,20080117,Curation Efforts|Research and Development,NULL
46504998,448471,DrugBank,DB04211,"DB04211|5-(Acetylamino)-3,5-Dideoxy-3-Fluoro-D-Erythro-Alpha-L-Manno-Non-2-Ulopyranosonic Acid",20200307,20080117,Curation Efforts|Research and Development,NULL
46504999,446103,DrugBank,DB03863,2-O-Methyl-beta-L-fucopyranose|6-Deoxy-2-O-methyl-beta-L-galactopyranose|DB03863,20200307,20080117,Curation Efforts|Research and Development,NULL
46505001,448572,DrugBank,DB03762,DB03762,20110418,20080117,Curation Efforts|Research and Development,NULL
46505002,45266800,DrugBank,DB00895,Benzylpenicilloyl polylysine|benzylpenicilloyl-polylysine|benzylpenicilloyl G polylysine|BENZYL PENICILLOYL-POLYLYSINE|DB00895,20210728,20080117,Curation Efforts|Research and Development,NULL
46505003,96,DrugBank,DB01762,acetoacetic acid|DB01762,20200307,20080117,Curation Efforts|Research and Development,NULL
46505005,9570,DrugBank,DB02896,METHYLTHIOINOSINE|6-Methylthioinosine|6-Methylmercaptopurine riboside|MMPR|6-Methyl MP riboside|Me6MPR|6-Methyl MP-riboside|6-Methylthiopurine riboside|6-MMPR|Methylmercaptopurine riboside|6-Methylmercaptopurine ribonucleoside|6-S-methyl-6-thioinosine|6-(Methylthio)purine ribonucleoside|6-Methyl-9-ribofuranosylpurine-6-thiol|6-Methylmercaptopurine-riboside|DB02896,20200307,20080117,Curation Efforts|Research and Development,NULL
46505006,5281077,DrugBank,DB00189,ethchlorvynol|3-(beta-Chlorovinyl)-1-pentyn-3-ol|1-Chloro-3-ethyl-1-penten-4-yn-3-ol|Ethyl beta-chlorovinyl ethynyl carbinol|beta-Chlorovinyl ethyl ethynyl carbinol|1-chloro-3-ethyl-pent-1-en-4-yn-3-ol|DB00189,20200307,20080117,Curation Efforts|Research and Development,NULL
46505007,4098,DrugBank,DB04819,"methapyrilene|Thenylpyramine|methypyrilene|N,N-Dimethyl-N'-pyrid-2-yl-N'-2-thenylethylenediamine|2-[[2-(Dimethylamino)ethyl]-2-thenylamino]pyridine|DB04819|N-(alpha-Pyridyl)-N-(alpha-thenyl)-N',N'-dimethylethylenediamine|N,N-dimethyl-N'-pyridin-2-yl-N'-(2-thienylmethyl)ethane-1,2-diamine",20200307,20080117,Curation Efforts|Research and Development,NULL
46505008,46936698,DrugBank,DB03492,"DB03492|DELTA-BIS(2,2'-BIPYRIDINE)IMIDAZOLE OSMIUM (II)|LAMBDA-BIS(2,2'-BIPYRIDINE)IMIDAZOLE OSMIUM (II)",20210728,20080117,Curation Efforts|Research and Development,NULL
46505009,679,DrugBank,DB01093,dimethyl sulfoxide|DMSO|Methylsulfinylmethane|Dimethyl sulphoxide|Dimethyl sulfur oxide|Sulfinylbis(methane)|S(O)Me2|DB01093,20200307,20080117,Curation Efforts|Research and Development,NULL
46505010,446475,DrugBank,DB04189,N2-(Carboxyethyl)-L-arginine|L-N2-(2-Carboxyethyl)arginine|N(2)-(2-carboxyethyl)-L-arginine|N2-(2-Carboxyethyl)-L-arginine|N2-(2-Carboxyethyl)arginine|DB04189,20200307,20080117,Curation Efforts|Research and Development,NULL
46505012,5253,DrugBank,DB00489,sotalol|beta-Cardone|DB00489|4'-(1-Hydroxy-2-(isopropylamino)ethyl)methane sulfonanilide,20200307,20080117,Curation Efforts|Research and Development,NULL
46505013,447559,DrugBank,DB03771,DB03771|ALLYL-{4-[3-(4-BROMO-PHENYL)-BENZOFURAN-6-YLOXY]-BUT-2-ENYL}-METHYL-AMINE,20200307,20080117,Curation Efforts|Research and Development,NULL
46505014,135488898,DrugBank,DB03638,CYTIDYL-2'-5'-PHOSPHO-GUANOSINE|DB03638,20200307,20080117,Curation Efforts|Research and Development,NULL
46505015,444200,DrugBank,DB03485,Alpha-D-Fucose|alpha-D-fucopyranose|6-deoxy-alpha-D-galactopyranose|DB03485,20200307,20080117,Curation Efforts|Research and Development,NULL
46505016,135398749,DrugBank,DB04196,Pteroic acid|DB04196,20200307,20080117,Curation Efforts|Research and Development,NULL
46505017,10130120,DrugBank,DB02039,S-Acetyl-Cysteine|DB02039,20200307,20080117,Curation Efforts|Research and Development,NULL
46505018,4760,DrugBank,DB00498,"phenindione|2-Phenyl-1,3-indandione|2-Phenyl-1,3-diketohydrindene|2-phenyl-1,3(2H)-Indenedione|DB00498|PID",20210728,20080117,Curation Efforts|Research and Development,NULL
46505019,60164,DrugBank,DB00210,ADAPALENE|6-(3-(1-Adamantyl)-4-methoxyphenyl)-2-naphthoic acid|DB00210,20200307,20080117,Curation Efforts|Research and Development,NULL
46505020,5289507,DrugBank,DB02226,"DB02226|3,8-DIAMINO-6-PHENYL-5-[6-[1-[2-[(1,2,3,4-TETRAHYDRO-9-ACRIDINYL)AMINO]ETHYL]-1H-1,2,3-TRIAZOL-4-YL]HEXYL]-PHENANTHRIDINIUM",20200307,20080117,Curation Efforts|Research and Development,NULL
46505021,4359,DrugBank,DB03677,n-cyclohexyl-n'-decylurea|DB03677,20200307,20080117,Curation Efforts|Research and Development,NULL
46505022,6613,DrugBank,DB01783,pantothenic acid|D-pantothenic acid|pantothenate|vitamin B5|(+)-Pantothenic acid|DB01783,20200307,20080117,Curation Efforts|Research and Development,NULL
46505023,5289320,DrugBank,DB03251,RWJ-51084|DB03251,20200307,20080117,Curation Efforts|Research and Development,NULL
46505024,447569,DrugBank,DB03191,3-OXIRAN-2YLALANINE|DB03191,20200307,20080117,Curation Efforts|Research and Development,NULL
46505025,5326976,DrugBank,DB04719,"DB04719|DIMETHYL-(4,5,6,7-TETRABROMO-1H-BENZOIMIDAZOL-2-YL)-AMINE",20200307,20080117,Curation Efforts|Research and Development,NULL
46505026,449076,DrugBank,DB04280,"3,4-DIHYDRO-2'-DEOXYURIDINE-5'-MONOPHOSPHATE|DB04280",20200307,20080117,Curation Efforts|Research and Development,NULL
46505027,131704194,DrugBank,DB02199,"DB02199|1,3-DEDIMETHYL-1,3-DIVINYL HEME",20200307,20080117,Curation Efforts|Research and Development,NULL
46505028,15391,DrugBank,DB03976,Phosphorylisopropane|DB03976,20200307,20080117,Curation Efforts|Research and Development,NULL
46505029,446662,DrugBank,DB03154,DB03154|{[7-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALEN-2-YL]-DIFLUORO-METHYL}-PHOSPHONIC ACID,20200307,20080117,Curation Efforts|Research and Development,NULL
46505031,448991,DrugBank,DB02733,PURVALANOL|DB02733,20200307,20080117,Curation Efforts|Research and Development,NULL
46505032,15541,DrugBank,DB00919,Spectinomycin|DB00919|SCM,20200307,20080117,Curation Efforts|Research and Development,NULL
46505033,49867580,DrugBank,DB04773,DB04773|METHYL (3R)-3-{[(3R)-3-{[(3R)-3-HYDROXYBUTANOYL]OXY}BUTANOYL]OXY}BUTANOATE,20200307,20080117,Curation Efforts|Research and Development,NULL
46505034,3784,DrugBank,DB00270,isradipine|DB00270,20200307,20080117,Curation Efforts|Research and Development,NULL
46505036,5325,DrugBank,DB01581,sulfamerazine|Sulphamerazine|Sulfamethyldiazine|2-Sulfa-4-methylpyrimidine|N-(4-Methyl-2-pyrimidyl)sulfanilamide|2-(Sulfanilamido)-4-methylpyrimidine|2-(4-Aminobenzenesulfonamido)-4-methylpyrimidine|4-Amino-N-(4-methyl-2-pyrimidinyl)-benzenesulfonamide|N(1)-(4-Methyl-2-pyrimidinyl)sulfanilamide|2-(p-Aminobenzolsulfonamido)-4-methylpyrimidine|DB01581,20200307,20080117,Curation Efforts|Research and Development,NULL
46505037,61791,DrugBank,DB01459,BEZITRAMIDE|DB01459,20200307,20080117,Curation Efforts|Research and Development,NULL
46505038,7967,DrugBank,DB02060,CYCLOHEXANONE|DB02060,20200307,20080117,Curation Efforts|Research and Development,NULL
46505039,3038,DrugBank,DB01144,"dichlorphenamide|Diclofenamide|Dichlofenamide|Dichlorophenamide|4,5-dichlorobenzene-1,3-disulfonamide|4,5-Dichloro-m-benzenedisulfonamide|1,3-Disulfamyl-4,5-dichlorobenzene|1,3-Disulfamoyl-4,5-dichlorobenzene|4,5-Dichloro-1,3-disulfamoylbenzene|3,4-Dichloro-5-sulfamylbenzenesulfonamide|4,5-Dichloro-1,3-benzenedisulfonamide|DB01144|4,5-Dichloro-benzene-1,3-disulfonic acid diamide",20200307,20080117,Curation Efforts|Research and Development,NULL
46505040,17753799,DrugBank,DB04563,CRA_9678|DB04563,20200307,20080117,Curation Efforts|Research and Development,NULL
46505041,5282381,DrugBank,DB00929,misoprostol|DB00929,20200307,20080117,Curation Efforts|Research and Development,NULL
46505042,447622,DrugBank,DB02491,DB02491|4-[4-(1-AMINO-1-METHYLETHYL)PHENYL]-5-CHLORO-N-[4-(2-MORPHOLIN-4-YLETHYL)PHENYL]PYRIMIDIN-2-AMINE,20210728,20080117,Curation Efforts|Research and Development,NULL
46505043,4635864,DrugBank,DB02490,(DIAMINOMETHYL-METHYL-AMINO)-ACETIC ACID|DB02490,20200307,20080117,Curation Efforts|Research and Development,NULL
46505044,2712,DrugBank,DB00475,"chlordiazepoxide|Methaminodiazepoxide|Clopoxide|Chloradiazepoxide|DB00475|7-Chloro-2-methylamino-5-phenyl-3H-1,4-benzodiazepin-4-oxide|CDP",20200307,20080117,Curation Efforts|Research and Development,NULL
46505045,473141,DrugBank,DB04706,"7beta-Hydroxycholesterol|(3beta,7beta)-Cholest-5-ene-3,7-diol|DB04706",20200307,20080117,Curation Efforts|Research and Development,NULL
46505046,439178,DrugBank,DB02061,cellobiose|Cellose|D-Cellobiose|D-(+)-Cellobiose|D-Glucosyl-beta-(1-4)-D-glucose|4-beta-D-glucopyranosyl-D-glucopyranose|4-O-beta-D-Glucopyranosyl-D-glucose|4-O-beta-D-glucopyranosyl-D-glucopyranose|1-beta-D-Glucopyranosyl-4-D-glucopyranose|DB02061,20200307,20080117,Curation Efforts|Research and Development,NULL
46505047,3964,DrugBank,DB00408,"loxapine|Oxilapine|DB00408|2-Chloro-11-(4-methyl-1-piperazinyl)dibenz[b,f][1,4]oxazepine",20200307,20080117,Curation Efforts|Research and Development,NULL
46505048,131704228,DrugBank,DB03063,"DB03063|N-[(2S,3S)-4-[2-[(5S)-3a,4,5,6,7,7a-Hexahydro-1,3-benzodioxol-5-yl]ethyl-[3-(1,3-dioxoisoindol-2-yl)propanoyl]amino]-3-hydroxy-1-phenylbutan-2-yl]-3,5-dimethoxy-4-phenylmethoxybenzamide",20210728,20080117,Curation Efforts|Research and Development,NULL
46505050,392622,DrugBank,DB00503,ritonavir|DB00503,20210728,20080117,Curation Efforts|Research and Development,NULL
46505051,2479,DrugBank,DB00237,"butabarbital|Secbutabarbital|5-sec-Butyl-5-ethylbarbituric acid|5-Ethyl-5-(1-methylpropyl)barbituric acid|DB00237|5-Ethyl-5-(1-methylpropyl)-2,4,6(1H,3H,5H)-pyrimidinetrione|5-Sec-butyl-5-ethyl-2,4,6(1H,3H,5H)-pyrimidinetrione|5-sec-butyl-5-ethylpyrimidine-2,4,6(1H,3H,5H)-trione",20200307,20080117,Curation Efforts|Research and Development,NULL
46505052,806138,DrugBank,DB04627,"Cyclouridine|2,2'-Anhydrouridine|O2,2'-Cyclouridine|2,2'-O-Cyclouridine|DB04627",20200307,20080117,Curation Efforts|Research and Development,NULL
46505053,5280793,DrugBank,DB00153,"ergocalciferol|VITAMIN D2|Viosterol|Ercalciol|Oleovitamin D2|Activated ergosterol|DB00153|(5Z,7E,22E)-(3S)-9,10-seco-5,7,10(19),22-ergostatetraen-3-ol|(3beta,5Z,7E,22E)-9,10-secoergosta-5,7,10(19),22-tetraen-3-ol|(5Z,7E,22E)-(3S)-9,10-secoergosta-5,7,10(19),22-tetraen-3-ol",20200307,20080117,Curation Efforts|Research and Development,NULL
46505054,1829,DrugBank,DB02662,NOVO NORDISK A/S COMPOUND|DB02662,20200307,20080117,Curation Efforts|Research and Development,NULL
46505055,5291,DrugBank,DB00619,Imatinib|DB00619|alpha-(4-methyl-1-piperazinyl)-3'-((4-(3-pyridyl)-2-pyrimidinyl)amino)-p-toluidide,20200307,20080117,Curation Efforts|Research and Development,NULL
46505056,160556,DrugBank,DB04207,"L-Saccharopine|saccharopine|epsilon-N-(L-glutar-2-yl)-L-lysine|N6-(L-1,3-dicarboxypropyl)-L-lysine|DB04207|N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid",20200307,20080117,Curation Efforts|Research and Development,NULL
46505057,6131,DrugBank,DB03403,cytidylic acid|Cytidine monophosphate|cytidylate|Cytidine-5'-monophosphate|5'-CMP|DB03403|CMP|PC,20200307,20080117,Curation Efforts|Research and Development,NULL
46505058,535,DrugBank,DB02085,1-Aminocyclopropanecarboxylic acid|DB02085,20200307,20080117,Curation Efforts|Research and Development,NULL
46505059,3748,DrugBank,DB04818,iproniazid|DB04818,20200307,20080117,Curation Efforts|Research and Development,NULL
46505060,3676,DrugBank,DB00281,"lidocaine|Lignocaine|2-(Diethylamino)-N-(2,6-dimethylphenyl)acetamide|2-(Diethylamino)-2',6'-acetoxylidide|alpha-Diethylamino-2,6-dimethylacetanilide|DB00281",20200307,20080117,Curation Efforts|Research and Development,NULL
46505061,65309,DrugBank,DB03991,"Neu2en5Ac|2-Deoxy-2,3-dehydro-N-acetylneuraminic acid|DB03991",20200307,20080117,Curation Efforts|Research and Development,NULL
46505062,151170,DrugBank,DB03849,Cilomilast|Ariflo|DB03849|cis-4-Cyano-4-(3-(cyclopentyloxy)-4-methoxyphenyl)cyclohexanecarboxylic acid,20200307,20080117,Curation Efforts|Research and Development,NULL
46505063,,DrugBank,DB01269,Panitumumab|ABX-EGF|DB01269,20200307,20080117,Curation Efforts|Research and Development,NULL
46505064,675,DrugBank,DB02591,"5,6-Dimethylbenzimidazole|DB02591",20200307,20080117,Curation Efforts|Research and Development,NULL
46505065,449555,DrugBank,DB02553,GLUTATHIONYLSPERMIDINE DISULFIDE|DB02553,20200307,20080117,Curation Efforts|Research and Development,NULL
46505066,4906,DrugBank,DB00750,prilocaine|Propitocaine|prilocaine base|o-Methyl-2-propylaminopropionanilide|2-(Propylamino)-o-propionotoluidide|N-(2-Methylphenyl)-2-(propylamino)propanamide|o-Methyl-alpha-propylaminopropionanilide|2-Methyl-alpha-propylaminopropionanilide|alpha-n-Propylamino-2-methylpropionanilide|DB00750,20200307,20080117,Curation Efforts|Research and Development,NULL
46505067,5494414,DrugBank,DB04662,Olomoucine II|DB04662,20200307,20080117,Curation Efforts|Research and Development,NULL
46505068,446912,DrugBank,DB04373,"DB04373|4-amino-n-{4-[2-(2,6-dimethyl-phenoxy)-acetylamino]-3-hydroxy-1-isobutyl-5-phenyl-pentyl}-benzamide",20210728,20080117,Curation Efforts|Research and Development,NULL
46505069,10668,DrugBank,DB01444,"Dimethylthiambutene|Dimethibutin|Ohton|N,N,1-Trimethyl-3,3-di-2-thienylallylamine|3-Dimethylamino-1,1-bis(2-thienyl)-1-butene|3-Dimethylamino-1,1-di-(2'-thienyl)-1-butene|N,N,1-Trimethyl-3,3-di(2-thienyl)-2-propenylamine|DB01444|N,N-Dimethyl-4,4-di(2-thienyl)-3-buten-2-amine",20200307,20080117,Curation Efforts|Research and Development,NULL
46505070,54670067,DrugBank,DB00126,ascorbic acid|l-ascorbic acid|vitamin C|ascorbate|L-ascorbate|L-(+)-Ascorbic Acid|DB00126,20200307,20080117,Curation Efforts|Research and Development,NULL
46505071,5281042,DrugBank,DB01226,Mivacurium|DB01226,20200307,20080117,Curation Efforts|Research and Development,NULL
46505072,136449,DrugBank,DB02641,Heptanamide|DB02641,20200307,20080117,Curation Efforts|Research and Development,NULL
46505073,23190,DrugBank,DB04546,3-DEAZAADENOSINE|3-deaza-adenosine|Deaza-Ado|DB04546,20200307,20080117,Curation Efforts|Research and Development,NULL
46505074,445131,DrugBank,DB02592,carbaphosphonate|DB02592,20200307,20080117,Curation Efforts|Research and Development,NULL
46505075,446238,DrugBank,DB04180,"DB04180|4-(AMINOSULFONYL)-N-[(2,4-DIFLUOROPHENYL)METHYL]-BENZAMIDE",20210728,20080117,Curation Efforts|Research and Development,NULL
46505076,440901,DrugBank,DB02609,4-HYDROXY-L-THREONINE-5-MONOPHOSPHATE|DB02609,20200307,20080117,Curation Efforts|Research and Development,NULL
46505077,82068,DrugBank,DB03669,4-Fluorophenethyl alcohol|DB03669,20210728,20080117,Curation Efforts|Research and Development,NULL
46505078,8071,DrugBank,DB01749,"1,2-DIMETHOXYETHANE|DB01749",20210728,20080117,Curation Efforts|Research and Development,NULL
46505079,135565038,DrugBank,DB04506,CHLOROPHYLL B|DB04506,20200307,20080117,Curation Efforts|Research and Development,NULL
46505081,446400,DrugBank,DB04287,KH064|DB04287|(S)-5-(4-BENZYLOXY-PHENYL)-4-(7-PHENYL-HEPTANOYLAMINO)-PENTANOIC ACID|5-(4-Benzyloxyphenyl)-4S-(7-phenylheptanoylamino)pentanoic acid,20210728,20080117,Curation Efforts|Research and Development,NULL
46505082,38103,DrugBank,DB01333,"cephradine|Cefradine|Cephradin|DB01333|7-(D-2-Amino-2-(1,4-cyclohexadienyl)acetamide)desacetoxycephalosporanicacid|(6R,7R)-7-((R)-2-Amino-2-(1,4-cyclohexadien-1-yl)acetamido)-3-methyl-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid|(6R,7R)-7-{[(2R)-2-amino-2-cyclohexa-1,4-dien-1-ylacetyl]amino}-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid|CED",20200307,20080117,Curation Efforts|Research and Development,NULL
46505083,135412779,DrugBank,DB04083,N(6)-(pyridoxal phosphate)-L-lysine|DB04083|N6-((3-Hydroxy-2-methyl-5-((phosphonooxy)methyl)-4-pyridinyl)methylene)-L-lysine|(S)-2-amino-6-[(3-hydroxy-2-methyl-5-phosphonooxymethyl-4-pyridine)methyleneamino]hexanoic acid,20200307,20080117,Curation Efforts|Research and Development,NULL
